DATAFLOW,LAST UPDATE,freq,unit,coicop,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:PRC_HICP_MANR(1.0),03/02/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Bulgaria,2014-01,-1.4,,
ESTAT:PRC_HICP_MANR(1.0),03/02/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Bulgaria,2014-02,-2.1,,
ESTAT:PRC_HICP_MANR(1.0),03/02/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Bulgaria,2014-03,-2.0,,
ESTAT:PRC_HICP_MANR(1.0),03/02/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Bulgaria,2014-04,-1.3,,
ESTAT:PRC_HICP_MANR(1.0),03/02/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Bulgaria,2014-05,-1.8,,
ESTAT:PRC_HICP_MANR(1.0),03/02/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Bulgaria,2014-06,-1.8,,
ESTAT:PRC_HICP_MANR(1.0),03/02/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Bulgaria,2014-07,-1.1,,
ESTAT:PRC_HICP_MANR(1.0),03/02/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Bulgaria,2014-08,-1.0,,
ESTAT:PRC_HICP_MANR(1.0),03/02/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Bulgaria,2014-09,-1.4,,
ESTAT:PRC_HICP_MANR(1.0),03/02/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Bulgaria,2014-10,-1.5,,
ESTAT:PRC_HICP_MANR(1.0),03/02/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Bulgaria,2014-11,-1.9,,
ESTAT:PRC_HICP_MANR(1.0),03/02/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Bulgaria,2014-12,-2.0,,
ESTAT:PRC_HICP_MANR(1.0),03/02/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Bulgaria,2015-01,-2.4,,
ESTAT:PRC_HICP_MANR(1.0),03/02/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Bulgaria,2015-02,-1.7,,
ESTAT:PRC_HICP_MANR(1.0),03/02/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Bulgaria,2015-03,-1.1,,
ESTAT:PRC_HICP_MANR(1.0),03/02/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Bulgaria,2015-04,-0.9,,
ESTAT:PRC_HICP_MANR(1.0),03/02/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Bulgaria,2015-05,-0.3,,
ESTAT:PRC_HICP_MANR(1.0),03/02/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Bulgaria,2015-06,-0.6,,
ESTAT:PRC_HICP_MANR(1.0),03/02/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Bulgaria,2015-07,-1.0,,
ESTAT:PRC_HICP_MANR(1.0),03/02/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Bulgaria,2015-08,-0.8,,
ESTAT:PRC_HICP_MANR(1.0),03/02/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Bulgaria,2015-09,-1.0,,
ESTAT:PRC_HICP_MANR(1.0),03/02/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Bulgaria,2015-10,-1.2,,
ESTAT:PRC_HICP_MANR(1.0),03/02/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Bulgaria,2015-11,-0.9,,
ESTAT:PRC_HICP_MANR(1.0),03/02/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Bulgaria,2015-12,-0.9,,
ESTAT:PRC_HICP_MANR(1.0),03/02/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Bulgaria,2016-01,-0.4,,
ESTAT:PRC_HICP_MANR(1.0),03/02/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Bulgaria,2016-02,-1.0,,
ESTAT:PRC_HICP_MANR(1.0),03/02/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Bulgaria,2016-03,-1.9,,
ESTAT:PRC_HICP_MANR(1.0),03/02/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Bulgaria,2016-04,-2.5,,
ESTAT:PRC_HICP_MANR(1.0),03/02/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Bulgaria,2016-05,-2.5,,
ESTAT:PRC_HICP_MANR(1.0),03/02/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Bulgaria,2016-06,-1.9,,
ESTAT:PRC_HICP_MANR(1.0),03/02/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Bulgaria,2016-07,-1.1,,
ESTAT:PRC_HICP_MANR(1.0),03/02/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Bulgaria,2016-08,-1.1,,
ESTAT:PRC_HICP_MANR(1.0),03/02/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Bulgaria,2016-09,-1.1,,
ESTAT:PRC_HICP_MANR(1.0),03/02/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Bulgaria,2016-10,-1.0,,
ESTAT:PRC_HICP_MANR(1.0),03/02/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Bulgaria,2016-11,-0.8,,
ESTAT:PRC_HICP_MANR(1.0),03/02/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Bulgaria,2016-12,-0.5,,
ESTAT:PRC_HICP_MANR(1.0),03/02/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Bulgaria,2017-01,0.4,,
ESTAT:PRC_HICP_MANR(1.0),03/02/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Bulgaria,2017-02,0.9,,
ESTAT:PRC_HICP_MANR(1.0),03/02/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Bulgaria,2017-03,1.0,,
ESTAT:PRC_HICP_MANR(1.0),03/02/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Bulgaria,2017-04,1.7,,
ESTAT:PRC_HICP_MANR(1.0),03/02/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Bulgaria,2017-05,1.4,,
ESTAT:PRC_HICP_MANR(1.0),03/02/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Bulgaria,2017-06,1.1,,
ESTAT:PRC_HICP_MANR(1.0),03/02/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Bulgaria,2017-07,0.6,,
ESTAT:PRC_HICP_MANR(1.0),03/02/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Bulgaria,2017-08,0.7,,
ESTAT:PRC_HICP_MANR(1.0),03/02/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Bulgaria,2017-09,1.3,,
ESTAT:PRC_HICP_MANR(1.0),03/02/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Bulgaria,2017-10,1.5,,
ESTAT:PRC_HICP_MANR(1.0),03/02/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Bulgaria,2017-11,1.9,,
ESTAT:PRC_HICP_MANR(1.0),03/02/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Bulgaria,2017-12,1.8,,
ESTAT:PRC_HICP_MANR(1.0),03/02/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Bulgaria,2018-01,1.3,,
ESTAT:PRC_HICP_MANR(1.0),03/02/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Bulgaria,2018-02,1.5,,
ESTAT:PRC_HICP_MANR(1.0),03/02/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Bulgaria,2018-03,1.9,,
ESTAT:PRC_HICP_MANR(1.0),03/02/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Bulgaria,2018-04,1.7,,
ESTAT:PRC_HICP_MANR(1.0),03/02/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Bulgaria,2018-05,2.3,,
ESTAT:PRC_HICP_MANR(1.0),03/02/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Bulgaria,2018-06,3.0,,
ESTAT:PRC_HICP_MANR(1.0),03/02/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Bulgaria,2018-07,3.6,,
ESTAT:PRC_HICP_MANR(1.0),03/02/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Bulgaria,2018-08,3.7,,
ESTAT:PRC_HICP_MANR(1.0),03/02/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Bulgaria,2018-09,3.6,,
ESTAT:PRC_HICP_MANR(1.0),03/02/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Bulgaria,2018-10,3.6,,
ESTAT:PRC_HICP_MANR(1.0),03/02/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Bulgaria,2018-11,3.0,,
ESTAT:PRC_HICP_MANR(1.0),03/02/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Bulgaria,2018-12,2.3,,
ESTAT:PRC_HICP_MANR(1.0),03/02/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Bulgaria,2019-01,2.3,,
ESTAT:PRC_HICP_MANR(1.0),03/02/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Bulgaria,2019-02,2.4,,
ESTAT:PRC_HICP_MANR(1.0),03/02/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Bulgaria,2019-03,2.8,,
ESTAT:PRC_HICP_MANR(1.0),03/02/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Bulgaria,2019-04,3.1,,
ESTAT:PRC_HICP_MANR(1.0),03/02/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Bulgaria,2019-05,2.9,,
ESTAT:PRC_HICP_MANR(1.0),03/02/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Bulgaria,2019-06,2.3,,
ESTAT:PRC_HICP_MANR(1.0),03/02/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Bulgaria,2019-07,2.6,,
ESTAT:PRC_HICP_MANR(1.0),03/02/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Bulgaria,2019-08,2.5,,
ESTAT:PRC_HICP_MANR(1.0),03/02/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Bulgaria,2019-09,1.6,,
ESTAT:PRC_HICP_MANR(1.0),03/02/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Bulgaria,2019-10,1.6,,
ESTAT:PRC_HICP_MANR(1.0),03/02/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Bulgaria,2019-11,2.2,,
ESTAT:PRC_HICP_MANR(1.0),03/02/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Bulgaria,2019-12,3.1,,
ESTAT:PRC_HICP_MANR(1.0),03/02/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Bulgaria,2020-01,3.4,,
ESTAT:PRC_HICP_MANR(1.0),03/02/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Bulgaria,2020-02,3.1,,
ESTAT:PRC_HICP_MANR(1.0),03/02/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Bulgaria,2020-03,2.4,,
ESTAT:PRC_HICP_MANR(1.0),03/02/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Bulgaria,2020-04,1.3,,
ESTAT:PRC_HICP_MANR(1.0),03/02/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Bulgaria,2020-05,1.0,,
ESTAT:PRC_HICP_MANR(1.0),03/02/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Bulgaria,2020-06,0.9,,
ESTAT:PRC_HICP_MANR(1.0),03/02/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Bulgaria,2020-07,0.4,,
ESTAT:PRC_HICP_MANR(1.0),03/02/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Bulgaria,2020-08,0.6,,
ESTAT:PRC_HICP_MANR(1.0),03/02/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Bulgaria,2020-09,0.6,,
ESTAT:PRC_HICP_MANR(1.0),03/02/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Bulgaria,2020-10,0.6,,
ESTAT:PRC_HICP_MANR(1.0),03/02/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Bulgaria,2020-11,0.3,,
ESTAT:PRC_HICP_MANR(1.0),03/02/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Bulgaria,2020-12,0.0,,
ESTAT:PRC_HICP_MANR(1.0),03/02/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Bulgaria,2021-01,-0.3,,
ESTAT:PRC_HICP_MANR(1.0),03/02/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Bulgaria,2021-02,0.2,,
ESTAT:PRC_HICP_MANR(1.0),03/02/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Bulgaria,2021-03,0.8,,
ESTAT:PRC_HICP_MANR(1.0),03/02/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Bulgaria,2021-04,2.0,,
ESTAT:PRC_HICP_MANR(1.0),03/02/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Bulgaria,2021-05,2.3,,
ESTAT:PRC_HICP_MANR(1.0),03/02/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Bulgaria,2021-06,2.4,,
ESTAT:PRC_HICP_MANR(1.0),03/02/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Bulgaria,2021-07,2.2,,
ESTAT:PRC_HICP_MANR(1.0),03/02/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Bulgaria,2021-08,2.5,,
ESTAT:PRC_HICP_MANR(1.0),03/02/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Bulgaria,2021-09,4.0,,
ESTAT:PRC_HICP_MANR(1.0),03/02/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Bulgaria,2021-10,5.2,,
ESTAT:PRC_HICP_MANR(1.0),03/02/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Bulgaria,2021-11,6.3,,
ESTAT:PRC_HICP_MANR(1.0),03/02/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Bulgaria,2021-12,6.6,,
ESTAT:PRC_HICP_MANR(1.0),03/02/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Bulgaria,2022-01,7.7,,
ESTAT:PRC_HICP_MANR(1.0),03/02/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Bulgaria,2022-02,8.4,,
ESTAT:PRC_HICP_MANR(1.0),03/02/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Bulgaria,2022-03,10.5,,
ESTAT:PRC_HICP_MANR(1.0),03/02/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Bulgaria,2022-04,12.1,,
ESTAT:PRC_HICP_MANR(1.0),03/02/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Bulgaria,2022-05,13.4,,
ESTAT:PRC_HICP_MANR(1.0),03/02/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Bulgaria,2022-06,14.8,,
ESTAT:PRC_HICP_MANR(1.0),03/02/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Bulgaria,2022-07,14.9,,
ESTAT:PRC_HICP_MANR(1.0),03/02/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Bulgaria,2022-08,15.0,,
ESTAT:PRC_HICP_MANR(1.0),03/02/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Bulgaria,2022-09,15.6,,
ESTAT:PRC_HICP_MANR(1.0),03/02/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Bulgaria,2022-10,14.8,,
ESTAT:PRC_HICP_MANR(1.0),03/02/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Bulgaria,2022-11,14.3,,
ESTAT:PRC_HICP_MANR(1.0),03/02/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Bulgaria,2022-12,14.3,,
ESTAT:PRC_HICP_MANR(1.0),03/02/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Bulgaria,2023-01,14.3,,
ESTAT:PRC_HICP_MANR(1.0),03/02/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Bulgaria,2023-02,13.7,,
ESTAT:PRC_HICP_MANR(1.0),03/02/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Bulgaria,2023-03,12.1,,
ESTAT:PRC_HICP_MANR(1.0),03/02/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Bulgaria,2023-04,10.3,,
ESTAT:PRC_HICP_MANR(1.0),03/02/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Bulgaria,2023-05,8.6,,
ESTAT:PRC_HICP_MANR(1.0),03/02/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Bulgaria,2023-06,7.5,,
ESTAT:PRC_HICP_MANR(1.0),03/02/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Bulgaria,2023-07,7.8,,
ESTAT:PRC_HICP_MANR(1.0),03/02/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Bulgaria,2023-08,7.5,,
ESTAT:PRC_HICP_MANR(1.0),03/02/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Bulgaria,2023-09,6.4,,
ESTAT:PRC_HICP_MANR(1.0),03/02/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Bulgaria,2023-10,5.9,,
ESTAT:PRC_HICP_MANR(1.0),03/02/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Bulgaria,2023-11,5.5,,
ESTAT:PRC_HICP_MANR(1.0),03/02/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Bulgaria,2023-12,5.0,,
ESTAT:PRC_HICP_MANR(1.0),03/02/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Bulgaria,2024-01,3.9,,
ESTAT:PRC_HICP_MANR(1.0),03/02/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Bulgaria,2024-02,3.5,,
ESTAT:PRC_HICP_MANR(1.0),03/02/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Bulgaria,2024-03,3.1,,
ESTAT:PRC_HICP_MANR(1.0),03/02/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Bulgaria,2024-04,2.5,,
ESTAT:PRC_HICP_MANR(1.0),03/02/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Bulgaria,2024-05,2.7,,
ESTAT:PRC_HICP_MANR(1.0),03/02/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Bulgaria,2024-06,2.8,,
ESTAT:PRC_HICP_MANR(1.0),03/02/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Bulgaria,2024-07,2.8,,
ESTAT:PRC_HICP_MANR(1.0),03/02/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Bulgaria,2024-08,2.4,,
ESTAT:PRC_HICP_MANR(1.0),03/02/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Bulgaria,2024-09,1.5,,
ESTAT:PRC_HICP_MANR(1.0),03/02/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Bulgaria,2024-10,2.0,,
ESTAT:PRC_HICP_MANR(1.0),03/02/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Bulgaria,2024-11,2.0,,
ESTAT:PRC_HICP_MANR(1.0),03/02/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Bulgaria,2024-12,2.1,,
ESTAT:PRC_HICP_MANR(1.0),03/02/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Germany,1997-01,1.9,,
ESTAT:PRC_HICP_MANR(1.0),03/02/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Germany,1997-02,1.6,,
ESTAT:PRC_HICP_MANR(1.0),03/02/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Germany,1997-03,1.3,,
ESTAT:PRC_HICP_MANR(1.0),03/02/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Germany,1997-04,1.2,,
ESTAT:PRC_HICP_MANR(1.0),03/02/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Germany,1997-05,1.5,,
ESTAT:PRC_HICP_MANR(1.0),03/02/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Germany,1997-06,1.5,,
ESTAT:PRC_HICP_MANR(1.0),03/02/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Germany,1997-07,1.6,,
ESTAT:PRC_HICP_MANR(1.0),03/02/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Germany,1997-08,1.7,,
ESTAT:PRC_HICP_MANR(1.0),03/02/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Germany,1997-09,1.4,,
ESTAT:PRC_HICP_MANR(1.0),03/02/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Germany,1997-10,1.5,,
ESTAT:PRC_HICP_MANR(1.0),03/02/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Germany,1997-11,1.6,,
ESTAT:PRC_HICP_MANR(1.0),03/02/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Germany,1997-12,1.4,,
ESTAT:PRC_HICP_MANR(1.0),03/02/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Germany,1998-01,0.7,,
ESTAT:PRC_HICP_MANR(1.0),03/02/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Germany,1998-02,0.5,,
ESTAT:PRC_HICP_MANR(1.0),03/02/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Germany,1998-03,0.5,,
ESTAT:PRC_HICP_MANR(1.0),03/02/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Germany,1998-04,0.9,,
ESTAT:PRC_HICP_MANR(1.0),03/02/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Germany,1998-05,0.9,,
ESTAT:PRC_HICP_MANR(1.0),03/02/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Germany,1998-06,0.8,,
ESTAT:PRC_HICP_MANR(1.0),03/02/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Germany,1998-07,0.8,,
ESTAT:PRC_HICP_MANR(1.0),03/02/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Germany,1998-08,0.6,,
ESTAT:PRC_HICP_MANR(1.0),03/02/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Germany,1998-09,0.5,,
ESTAT:PRC_HICP_MANR(1.0),03/02/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Germany,1998-10,0.4,,
ESTAT:PRC_HICP_MANR(1.0),03/02/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Germany,1998-11,0.4,,
ESTAT:PRC_HICP_MANR(1.0),03/02/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Germany,1998-12,0.1,,
ESTAT:PRC_HICP_MANR(1.0),03/02/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Germany,1999-01,0.3,,
ESTAT:PRC_HICP_MANR(1.0),03/02/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Germany,1999-02,0.1,,
ESTAT:PRC_HICP_MANR(1.0),03/02/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Germany,1999-03,0.5,,
ESTAT:PRC_HICP_MANR(1.0),03/02/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Germany,1999-04,0.8,,
ESTAT:PRC_HICP_MANR(1.0),03/02/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Germany,1999-05,0.4,,
ESTAT:PRC_HICP_MANR(1.0),03/02/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Germany,1999-06,0.4,,
ESTAT:PRC_HICP_MANR(1.0),03/02/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Germany,1999-07,0.5,,
ESTAT:PRC_HICP_MANR(1.0),03/02/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Germany,1999-08,0.6,,
ESTAT:PRC_HICP_MANR(1.0),03/02/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Germany,1999-09,0.8,,
ESTAT:PRC_HICP_MANR(1.0),03/02/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Germany,1999-10,0.9,,
ESTAT:PRC_HICP_MANR(1.0),03/02/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Germany,1999-11,1.0,,
ESTAT:PRC_HICP_MANR(1.0),03/02/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Germany,1999-12,1.4,,
ESTAT:PRC_HICP_MANR(1.0),03/02/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Germany,2000-01,1.7,,
ESTAT:PRC_HICP_MANR(1.0),03/02/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Germany,2000-02,1.7,,
ESTAT:PRC_HICP_MANR(1.0),03/02/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Germany,2000-03,1.4,,
ESTAT:PRC_HICP_MANR(1.0),03/02/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Germany,2000-04,1.0,,
ESTAT:PRC_HICP_MANR(1.0),03/02/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Germany,2000-05,0.8,,
ESTAT:PRC_HICP_MANR(1.0),03/02/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Germany,2000-06,1.4,,
ESTAT:PRC_HICP_MANR(1.0),03/02/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Germany,2000-07,1.3,,
ESTAT:PRC_HICP_MANR(1.0),03/02/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Germany,2000-08,1.0,,
ESTAT:PRC_HICP_MANR(1.0),03/02/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Germany,2000-09,1.5,,
ESTAT:PRC_HICP_MANR(1.0),03/02/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Germany,2000-10,1.5,,
ESTAT:PRC_HICP_MANR(1.0),03/02/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Germany,2000-11,1.4,,
ESTAT:PRC_HICP_MANR(1.0),03/02/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Germany,2000-12,2.2,,
ESTAT:PRC_HICP_MANR(1.0),03/02/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Germany,2001-01,1.3,,
ESTAT:PRC_HICP_MANR(1.0),03/02/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Germany,2001-02,1.8,,
ESTAT:PRC_HICP_MANR(1.0),03/02/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Germany,2001-03,1.8,,
ESTAT:PRC_HICP_MANR(1.0),03/02/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Germany,2001-04,2.2,,
ESTAT:PRC_HICP_MANR(1.0),03/02/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Germany,2001-05,2.9,,
ESTAT:PRC_HICP_MANR(1.0),03/02/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Germany,2001-06,2.4,,
ESTAT:PRC_HICP_MANR(1.0),03/02/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Germany,2001-07,2.1,,
ESTAT:PRC_HICP_MANR(1.0),03/02/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Germany,2001-08,2.2,,
ESTAT:PRC_HICP_MANR(1.0),03/02/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Germany,2001-09,1.8,,
ESTAT:PRC_HICP_MANR(1.0),03/02/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Germany,2001-10,1.6,,
ESTAT:PRC_HICP_MANR(1.0),03/02/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Germany,2001-11,1.4,,
ESTAT:PRC_HICP_MANR(1.0),03/02/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Germany,2001-12,1.4,,
ESTAT:PRC_HICP_MANR(1.0),03/02/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Germany,2002-01,2.0,,
ESTAT:PRC_HICP_MANR(1.0),03/02/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Germany,2002-02,1.8,,
ESTAT:PRC_HICP_MANR(1.0),03/02/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Germany,2002-03,1.9,,
